Company_ID,Year,ESG_Score,Environmental_Score,Social_Score,Governance_Score
1065,2025,49.3,67.4,53.1,28.6
1066,2014,77.0,87.8,68.8,67.5
1066,2015,82.3,100.0,75.1,58.9
1066,2016,83.8,100.0,74.0,66.5
1066,2017,81.5,97.3,70.1,66.6
1066,2018,79.7,90.3,74.3,67.0
1066,2019,65.3,81.3,55.2,48.5
1066,2020,70.6,87.1,56.6,57.6
1066,2021,78.6,91.7,61.9,74.9
1066,2022,75.0,93.6,57.3,62.6
1066,2023,75.8,90.4,73.3,52.7
1066,2024,71.2,86.8,62.3,54.0
1066,2025,74.6,84.7,73.0,58.3
1067,2014,53.4,56.8,59.5,40.3
1067,2015,50.7,52.7,60.4,36.9
1067,2016,55.2,58.0,54.2,50.5
1067,2017,58.5,60.6,55.2,57.5
1067,2018,60.0,61.3,60.2,57.0
1067,2019,59.9,65.8,61.9,46.2
1067,2020,58.5,64.4,60.8,44.4
1068,2014,53.5,56.6,80.3,20.6
1068,2015,48.1,45.7,84.4,16.4
1068,2016,48.8,56.2,76.3,6.4
1068,2017,38.9,38.5,67.2,11.3
1068,2018,47.5,44.2,76.8,24.8
1068,2019,50.4,44.8,82.9,29.2
1068,2020,56.8,56.9,86.6,26.7
1068,2021,57.8,55.4,89.9,30.5
1068,2022,55.6,62.0,72.0,26.2
1068,2023,49.6,45.1,81.3,26.7
1068,2024,52.2,56.1,73.3,23.4
1068,2025,49.9,52.5,86.7,8.0
1069,2015,67.8,72.5,56.5,72.7
1069,2016,72.0,69.4,63.4,78.1
1069,2017,67.4,71.4,44.3,79.6
1069,2018,72.7,67.7,53.8,86.0
1069,2019,70.8,76.4,53.1,79.1
1069,2020,73.3,88.7,50.9,80.6
1069,2021,74.7,89.7,55.4,80.2
1069,2022,67.0,86.4,54.6,66.6
1069,2023,66.3,88.9,51.1,66.3
1069,2024,54.3,68.1,41.5,56.4
1069,2025,58.4,64.5,55.4,57.7
1070,2015,41.3,16.7,65.4,27.3
1070,2016,39.7,21.0,61.9,22.1
1070,2017,38.1,19.7,60.6,19.7
1070,2018,32.5,9.9,55.4,18.4
1070,2019,43.5,14.2,70.0,30.9
1070,2020,46.8,13.5,79.5,28.1
1070,2021,41.4,15.0,64.6,31.2
1070,2022,42.5,14.1,70.8,25.6
1070,2023,39.6,10.8,62.4,33.0
1070,2024,45.0,18.1,67.4,37.0
1070,2025,40.5,19.5,58.8,32.9
1071,2015,66.6,75.0,53.9,66.6
1071,2016,63.5,70.7,52.5,63.6
1071,2017,54.2,65.9,38.5,51.9
1071,2018,54.8,64.9,43.5,50.1
1071,2019,54.8,63.7,40.2,56.1
1071,2020,70.5,77.3,52.6,79.7
1071,2021,66.5,82.2,39.3,70.9
1071,2022,57.8,72.6,34.6,59.1
1071,2023,60.6,76.4,37.2,60.3
1071,2024,52.2,68.0,34.0,45.8
1071,2025,62.1,77.2,49.1,50.6
1072,2015,48.9,45.9,41.1,63.8
1072,2016,49.7,49.8,38.5,62.9
1072,2017,47.9,46.6,39.4,60.5
1072,2018,48.0,46.8,40.2,59.6
1072,2019,44.8,46.1,41.3,46.6
1072,2020,51.9,56.9,31.2,67.6
1072,2021,51.6,52.3,33.9,71.4
1072,2022,54.0,55.6,37.5,71.0
1072,2023,48.4,49.5,32.9,65.1
1072,2024,44.0,40.7,32.7,63.4
1072,2025,47.1,39.2,42.4,67.1
1073,2015,69.0,83.1,56.7,70.7
1073,2016,65.9,80.4,54.9,66.8
1073,2017,71.4,81.4,50.2,80.1
1073,2018,65.5,74.5,52.3,69.8
1073,2019,70.8,78.7,62.0,73.0
1073,2020,77.7,76.0,76.7,79.0
1073,2021,70.4,77.4,73.6,65.6
1073,2022,71.6,75.7,72.3,69.5
1073,2023,72.5,72.3,65.7,76.7
1073,2024,71.6,80.2,63.8,72.9
1073,2025,67.3,86.2,70.4,57.8
1074,2015,40.7,44.3,42.0,32.8
1074,2016,43.9,47.1,52.7,27.7
1074,2017,48.5,43.6,67.4,34.8
1074,2018,45.3,39.8,59.0,38.6
1074,2019,44.7,50.4,46.5,32.4
1074,2020,45.7,48.5,49.7,35.8
1074,2021,42.3,42.2,42.2,42.7
1074,2022,40.6,40.5,34.7,48.0
1074,2023,42.0,36.6,38.6,55.8
1074,2024,42.4,36.7,39.4,56.3
1074,2025,34.5,37.6,35.0,28.2
1075,2015,49.0,45.0,57.8,45.3
1075,2016,58.0,64.7,63.1,52.3
1075,2017,48.8,44.5,60.6,43.4
1075,2018,49.2,49.4,58.1,43.8
1075,2019,50.3,48.0,54.4,48.8
1075,2020,44.9,45.4,49.6,41.9
1075,2021,38.1,50.1,45.3,29.0
1075,2022,45.4,50.7,45.9,43.0
1075,2023,52.2,55.1,54.6,49.5
1075,2024,51.8,54.6,58.3,46.8
1075,2025,54.7,58.1,55.9,52.7
1076,2015,61.2,56.5,73.0,45.4
1076,2016,63.4,57.1,78.7,43.3
1076,2017,63.5,63.4,75.2,42.6
1076,2018,59.5,64.6,67.5,38.9
1076,2019,55.9,56.5,67.3,34.7
1076,2020,51.8,49.9,62.3,35.1
1076,2021,53.4,52.0,63.0,38.0
1076,2022,51.5,54.9,53.0,44.7
1077,2015,59.6,85.6,42.9,49.9
1077,2016,54.0,85.7,27.9,51.5
1077,2017,54.4,81.9,35.0,47.0
1077,2018,54.5,82.8,32.4,50.2
1077,2019,50.5,77.4,23.9,55.5
1077,2020,57.3,82.0,32.7,61.9
1077,2021,58.8,84.3,37.0,57.9
1077,2022,60.6,84.7,42.6,55.6
1077,2023,54.9,74.8,44.1,44.3
1077,2024,62.1,87.2,45.7,53.3
1077,2025,64.8,88.2,46.5,61.3
1078,2015,43.1,52.7,61.6,28.1
1078,2016,44.1,50.3,51.6,37.2
1078,2017,46.0,42.9,49.8,44.9
1078,2018,49.3,45.9,60.0,44.3
1078,2019,50.3,40.4,61.5,47.6
1078,2020,53.3,31.9,67.2,53.5
1078,2021,54.3,37.6,65.7,54.2
1078,2022,54.9,41.6,68.3,52.1
1078,2023,48.2,45.9,68.1,37.2
1078,2024,38.2,28.8,63.6,26.7
1078,2025,41.9,29.3,59.9,36.1
1079,2015,60.3,76.7,37.5,50.4
1079,2016,68.8,93.8,33.0,54.8
1079,2017,66.1,91.4,35.8,45.8
1079,2018,62.8,84.7,43.7,38.0
1079,2019,70.5,94.4,50.7,42.6
1079,2020,69.2,89.0,52.0,46.7
1079,2021,57.4,70.4,50.3,38.6
1079,2022,56.2,65.8,44.7,48.7
1079,2023,54.8,63.1,43.0,49.8
1079,2024,63.4,77.5,46.6,51.8
1079,2025,57.1,74.6,34.3,45.0
1080,2015,55.4,45.7,79.2,33.4
1080,2016,55.4,43.9,75.0,40.7
1080,2017,51.7,42.1,71.6,34.8
1080,2018,50.1,42.0,70.3,31.4
1080,2019,48.1,40.9,63.6,34.5
1080,2020,49.0,32.2,70.9,36.5
1080,2021,50.3,34.7,68.6,41.6
1080,2022,51.9,43.5,68.9,37.5
1080,2023,52.2,55.0,60.8,38.1
1080,2024,52.6,47.6,64.8,41.2
1080,2025,52.7,60.3,59.5,35.9
1081,2015,72.5,70.1,89.5,53.1
1081,2016,73.2,70.2,94.8,48.5
1081,2017,66.1,66.6,80.9,42.9
1081,2018,59.5,58.1,68.9,48.7
1081,2019,61.7,60.0,69.4,54.5
1081,2020,61.5,56.7,76.9,50.5
1081,2021,74.2,75.8,87.4,50.3
1081,2022,74.9,75.2,95.4,43.5
1081,2023,72.7,80.6,82.6,38.0
1081,2024,74.1,78.0,84.7,48.4
1081,2025,79.2,78.5,94.0,59.0
1082,2015,48.6,38.0,38.5,58.9
1082,2016,48.1,42.8,39.8,55.2
1082,2017,50.0,49.1,50.7,50.0
1082,2018,50.1,47.1,47.8,52.6
1082,2019,49.8,51.3,37.9,56.3
1082,2020,48.9,45.5,35.3,58.5
1082,2021,55.5,42.9,47.8,65.1
1082,2022,51.4,40.5,42.8,61.0
1082,2023,55.2,57.5,40.6,63.1
1082,2024,55.3,63.2,39.5,61.6
1082,2025,49.3,66.4,26.6,56.1
1083,2015,53.6,56.7,66.0,27.4
1083,2016,55.6,52.4,76.4,32.3
1083,2017,52.2,50.1,73.8,25.0
1083,2018,54.8,54.4,81.9,15.1
1083,2019,55.6,51.1,82.7,26.2
1083,2020,63.5,66.8,77.7,33.9
1083,2021,54.1,49.3,72.5,38.4
1083,2022,52.8,44.1,78.6,35.8
1083,2023,34.9,29.2,52.8,22.2
1083,2024,39.0,36.1,55.5,21.6
1083,2025,42.8,42.0,58.5,21.2
1084,2015,34.3,11.2,54.9,61.1
1084,2016,37.8,19.2,54.1,59.9
1084,2017,34.6,5.2,61.6,67.6
1084,2018,36.7,9.2,62.2,67.0
1084,2019,34.9,6.0,59.2,70.6
1085,2015,43.8,41.7,36.4,60.0
1085,2016,46.2,51.1,33.3,53.2
1085,2017,49.5,55.2,36.6,54.5
1086,2015,57.6,47.7,71.5,58.6
1086,2016,61.1,55.1,66.3,65.7
1086,2017,60.9,54.1,62.1,71.6
1086,2018,57.8,55.5,54.0,66.7
1086,2019,58.7,57.0,55.2,65.9
1086,2020,55.3,58.2,46.9,60.2
1086,2021,51.3,54.9,41.0,57.1
1086,2022,53.3,53.1,48.5,59.5
1086,2023,56.9,55.2,60.3,55.7
1086,2024,62.8,51.4,80.3,62.4
1086,2025,56.7,41.9,85.3,49.1
1087,2015,59.4,50.7,75.7,46.4
1087,2016,54.1,46.9,68.7,41.7
1087,2017,45.8,37.3,64.4,29.5
1087,2018,49.2,50.2,57.6,37.1
1087,2019,52.9,49.8,67.0,37.2
1087,2020,57.7,52.3,73.3,42.4
1087,2021,52.0,44.6,62.7,45.3
1087,2022,48.0,40.9,51.9,49.8
1087,2023,48.6,42.3,49.9,53.0
1088,2015,67.6,90.6,66.6,50.1
1088,2016,58.9,87.2,50.1,48.5
1088,2017,64.7,75.1,62.8,58.8
1088,2018,71.2,94.1,64.0,63.0
1088,2019,64.8,96.3,50.8,59.7
1088,2020,63.8,90.2,57.8,50.9
1088,2021,61.9,91.8,54.0,48.9
1088,2022,71.0,91.9,67.8,58.5
1088,2023,73.7,88.3,70.2,66.8
1088,2024,66.1,80.1,58.4,66.1
1088,2025,69.8,87.7,65.2,61.8
1089,2015,61.5,66.6,64.5,44.2
1089,2016,64.1,68.7,66.8,48.4
1089,2017,63.8,65.8,77.2,38.6
1089,2018,62.3,62.1,76.7,41.2
1089,2019,66.0,69.2,77.3,41.1
1089,2020,58.9,56.4,75.8,39.6
1089,2021,60.1,65.2,70.7,31.4
1089,2022,64.0,66.3,74.0,43.3
1089,2023,57.1,52.6,76.7,38.8
1089,2024,66.6,69.9,76.3,44.0
1089,2025,66.1,76.5,64.7,42.0
1090,2015,57.6,72.8,35.4,71.9
1090,2016,59.7,81.7,40.8,59.2
1090,2017,59.8,86.0,40.0,55.0
1090,2018,59.5,89.4,35.3,56.4
1091,2015,57.6,48.4,74.4,59.3
1091,2016,54.5,40.9,82.5,53.6
1091,2017,59.1,45.1,90.1,56.0
1091,2018,53.9,36.3,81.9,61.0
1091,2019,49.2,32.3,71.0,61.3
1091,2020,53.0,41.9,65.8,62.3
1091,2021,53.4,42.5,75.8,52.8
1091,2022,61.1,52.0,82.4,57.9
1091,2023,65.3,53.9,90.3,63.0
1091,2024,55.1,43.0,86.1,48.3
1091,2025,56.5,50.2,86.8,38.7
1092,2015,54.3,50.5,55.3,55.2
1092,2016,55.5,42.5,52.1,62.7
1092,2017,55.2,42.9,53.1,61.4
1092,2018,51.6,45.3,61.4,48.2
1092,2019,56.6,54.4,61.6,54.4
1092,2020,52.6,38.4,59.1,54.4
1092,2021,53.3,36.2,56.6,58.2
1092,2022,61.9,49.4,57.6,69.5
1092,2023,62.4,51.1,55.4,71.1
1092,2024,61.3,49.2,60.1,66.8
1092,2025,65.6,62.2,62.9,68.6
1093,2015,40.0,49.7,21.4,39.1
1093,2016,42.2,55.8,27.1,30.1
1093,2017,42.5,49.2,27.0,44.6
1093,2018,41.8,45.5,27.9,48.5
1093,2019,46.4,52.4,38.0,42.7
1093,2020,37.2,37.5,37.1,36.9
1093,2021,42.0,41.6,38.5,46.4
1093,2022,45.6,46.3,43.5,46.3
1093,2023,39.2,40.6,30.3,45.1
1093,2024,44.2,46.5,36.6,47.1
1093,2025,49.9,51.9,37.5,58.2
1094,2015,44.7,31.8,48.5,56.5
1094,2016,41.0,34.2,40.1,52.0
1094,2017,43.5,33.5,45.8,53.9
1094,2018,45.8,31.7,54.1,52.1
1094,2019,37.1,20.0,46.0,46.8
1094,2020,37.9,19.0,48.7,47.2
1094,2021,42.7,26.0,53.7,48.6
1094,2022,44.1,25.8,54.1,53.7
1094,2023,42.9,33.7,49.6,45.2
1094,2024,42.0,38.9,47.9,36.8
1094,2025,47.5,33.4,60.3,46.9
1095,2015,58.1,57.6,57.0,60.5
1095,2016,56.9,59.6,50.6,59.5
1095,2017,52.8,47.5,53.3,61.9
1095,2018,57.8,49.3,62.7,67.3
1095,2019,56.5,52.3,58.4,61.6
1095,2020,59.3,64.6,53.0,57.5
1095,2021,67.6,69.1,66.4,66.4
1095,2022,56.8,51.9,57.4,64.9
1095,2023,60.9,60.3,60.5,62.4
1095,2024,60.8,69.1,55.7,52.0
1096,2015,36.7,39.2,38.3,32.2
1096,2016,38.8,34.6,44.8,34.9
1096,2017,34.6,31.3,43.4,26.3
1096,2018,36.6,42.4,40.4,25.6
1096,2019,39.4,44.5,40.2,33.4
1096,2020,38.4,42.3,34.3,39.9
1096,2021,35.9,38.9,33.0,36.7
1096,2022,35.7,36.4,34.0,37.3
1096,2023,40.5,47.2,41.8,32.0
1097,2015,55.6,42.7,72.3,47.0
1097,2016,56.4,42.4,71.6,51.6
1097,2017,56.4,40.5,80.5,40.3
1097,2018,57.8,49.7,79.4,34.5
1097,2019,54.2,54.8,66.6,33.6
1097,2020,50.8,43.7,62.9,41.2
1097,2021,48.2,53.4,51.8,35.3
1097,2022,45.0,45.7,52.4,32.2
1097,2023,47.0,42.0,55.0,41.1
1097,2024,48.7,45.8,57.4,39.0
1097,2025,47.1,34.6,66.1,34.2
1098,2015,71.4,89.4,63.5,58.7
1098,2016,71.6,96.6,60.9,53.6
1098,2017,73.5,94.4,63.6,60.2
1098,2018,65.7,77.5,59.6,58.8
1098,2019,67.4,83.0,57.9,60.8
1098,2020,67.9,81.2,57.5,66.0
1098,2021,62.5,80.9,52.7,52.3
1098,2022,58.6,76.0,44.7,56.3
1098,2023,64.6,79.0,51.1,66.0
1098,2024,70.5,84.3,61.1,66.4
1099,2016,53.8,69.3,30.2,61.7
1099,2017,60.9,93.3,28.1,67.6
1099,2018,60.3,99.6,32.8,61.0
1099,2019,64.3,99.7,22.5,75.3
1099,2020,67.0,98.1,31.1,76.1
1099,2021,56.9,85.1,31.5,60.8
1099,2022,50.1,89.8,29.2,46.7
1099,2023,41.5,75.0,21.7,40.0
1099,2024,56.6,77.5,45.0,55.2
1099,2025,65.1,83.2,59.3,61.3
1100,2016,56.7,57.2,61.0,50.5
1100,2017,49.3,48.7,48.9,50.3
1100,2018,54.0,50.1,56.8,54.1
1100,2019,53.4,56.7,52.7,51.1
1100,2020,58.1,66.3,57.0,51.5
1100,2021,62.0,64.8,62.9,57.9
1100,2022,63.8,61.8,69.3,58.5
1101,2016,65.2,64.1,63.0,70.6
1101,2017,62.1,55.5,64.2,66.1
1101,2018,64.0,52.7,67.8,70.6
1101,2019,69.6,59.0,75.0,72.4
1101,2020,70.3,58.4,81.5,64.3
1101,2021,66.7,59.7,82.8,46.1
1101,2022,67.4,53.1,82.6,57.2
1101,2023,67.7,48.7,83.9,61.5
1101,2024,60.6,52.9,62.5,66.5
1101,2025,60.4,52.1,63.3,65.3
1102,2016,56.7,62.3,41.2,75.4
1102,2017,55.1,63.4,37.0,75.3
1102,2018,51.1,60.3,35.7,66.4
1102,2019,54.0,62.9,34.1,76.5
1102,2020,56.7,65.3,40.7,73.6
1102,2021,55.9,65.3,41.2,70.2
1102,2022,55.7,64.0,37.0,76.7
1102,2023,60.4,51.6,45.4,90.2
1102,2024,60.0,54.8,39.9,94.6
1102,2025,62.8,51.9,47.0,95.7
1103,2016,52.0,39.0,49.4,72.1
1103,2017,55.0,39.8,53.9,75.3
1103,2018,56.4,42.0,57.7,71.5
1104,2016,59.0,72.7,29.3,71.3
1104,2017,57.9,76.0,24.3,70.8
1104,2018,62.5,77.6,38.3,70.9
1104,2019,64.4,76.7,44.2,71.6
1104,2020,67.0,72.8,41.1,80.2
1104,2021,66.8,72.7,45.7,77.2
1104,2022,62.5,78.6,46.7,65.5
1104,2023,60.6,83.4,38.2,65.0
1104,2024,61.2,83.1,32.5,69.7
1104,2025,62.3,87.5,33.8,69.4
1105,2016,52.0,77.6,54.6,26.9
1105,2017,50.1,81.4,44.6,32.1
1105,2018,55.8,84.5,50.8,39.3
1105,2019,56.5,82.4,54.0,38.7
1105,2020,53.5,72.2,51.0,41.8
1105,2021,60.8,72.8,60.5,51.4
1105,2022,59.9,76.3,57.9,49.3
1105,2023,64.3,85.5,63.5,47.7
1105,2024,64.5,85.2,62.4,50.4
1105,2025,59.2,82.2,58.6,41.1
1106,2016,65.0,54.6,85.5,60.3
1106,2017,67.7,57.0,88.1,63.8
1106,2018,64.4,51.0,82.5,70.5
1106,2019,59.4,41.3,83.0,69.0
1106,2020,66.4,53.9,87.5,66.2
1106,2021,52.0,41.9,62.5,61.5
1106,2022,48.5,38.3,63.1,52.0
1106,2023,46.6,36.0,62.9,48.4
1106,2024,53.5,44.7,72.3,47.2
1106,2025,70.1,68.2,84.7,52.7
1107,2016,66.7,72.7,65.2,62.1
1107,2017,66.0,72.4,63.8,62.3
1107,2018,61.5,69.9,53.7,65.6
1107,2019,64.1,77.3,57.1,61.0
1107,2020,69.3,79.7,61.9,70.2
1107,2021,71.7,82.5,62.1,75.9
1107,2022,67.7,73.5,60.2,74.2
1107,2023,72.7,72.3,75.4,68.5
1107,2024,70.2,64.9,73.0,71.7
1107,2025,66.6,58.4,68.3,73.3
1108,2016,64.9,70.6,43.6,80.1
1108,2017,70.6,81.9,49.9,75.0
1108,2018,67.9,82.1,48.9,65.0
1108,2019,69.8,79.7,52.2,73.0
1108,2020,64.8,75.5,35.5,80.5
1108,2021,62.5,72.9,33.4,78.7
1108,2022,61.1,66.8,40.7,75.5
1108,2023,64.8,70.4,44.7,79.0
1108,2024,59.4,61.9,43.6,74.0
1108,2025,63.7,69.5,47.7,72.5
1109,2016,48.2,51.2,34.1,63.9
1109,2017,49.6,48.7,41.0,61.8
1109,2018,51.7,51.4,44.5,61.7
1109,2019,48.8,43.8,44.6,59.3
1109,2020,51.7,43.3,49.4,63.1
1109,2021,52.6,56.2,41.3,64.2
1109,2022,55.1,62.6,42.9,64.0
1109,2023,52.5,70.4,28.9,66.0
1109,2024,42.3,46.9,25.5,60.2
1109,2025,51.4,68.5,27.1,66.8
1110,2016,38.2,39.5,35.8,38.0
1110,2017,37.1,37.4,48.1,25.5
1110,2018,39.6,37.1,49.3,35.0
1110,2019,39.6,30.9,53.1,43.6
1110,2020,38.0,28.6,48.2,46.6
1110,2021,39.6,33.3,36.9,54.8
1110,2022,40.3,40.0,35.5,45.7
1110,2023,36.9,34.7,37.6,40.7
1110,2024,41.9,45.0,36.6,41.0
1110,2025,45.4,52.3,41.5,35.7
1111,2016,40.9,45.0,33.7,46.8
1111,2017,38.2,45.7,27.5,44.8
1111,2018,42.8,51.4,33.6,45.4
1111,2019,43.4,54.2,28.1,52.6
1111,2020,42.8,49.1,34.8,46.6
1111,2021,38.5,47.6,29.2,40.8
1111,2022,39.9,47.2,34.6,38.3
1111,2023,39.4,51.9,30.2,36.7
1111,2024,38.1,49.9,25.0,42.6
1111,2025,37.3,58.4,23.4,30.2
1112,2016,49.0,51.5,45.6,47.6
1112,2017,52.1,51.4,48.9,56.8
1112,2018,52.0,45.0,60.5,57.3
1112,2019,59.5,59.5,60.8,58.3
1112,2020,53.9,54.3,52.8,54.1
1112,2021,47.6,45.8,45.2,53.4
1112,2022,45.2,42.4,41.5,54.6
1112,2023,50.0,53.3,45.6,47.8
1112,2024,49.0,56.5,35.0,48.1
1112,2025,49.8,52.0,38.1,57.1
1113,2016,60.0,69.0,49.8,64.5
1113,2017,57.4,60.8,43.9,71.9
1113,2018,65.3,67.7,58.2,72.3
1113,2019,62.9,71.8,51.0,69.9
1113,2020,68.6,68.1,54.6,87.9
1113,2021,65.8,75.7,48.1,79.4
1113,2022,65.5,78.2,44.4,81.0
1113,2023,64.5,75.5,45.6,78.7
1113,2024,63.7,70.7,43.6,83.6
1113,2025,58.3,70.2,40.4,70.2
1114,2016,66.8,45.0,58.9,80.3
1114,2017,67.4,44.3,52.7,85.5
1114,2018,62.8,48.8,52.4,74.6
1114,2019,59.3,51.7,58.1,63.1
1114,2020,60.3,56.1,47.5,69.6
1114,2021,65.4,53.1,51.8,78.4
1114,2022,62.9,47.7,52.9,75.0
1114,2023,61.6,60.0,49.1,69.7
1114,2024,64.8,60.2,56.8,71.5
1114,2025,60.9,48.5,49.7,72.5
1115,2016,56.2,35.6,50.3,67.9
1115,2017,59.3,41.2,56.3,68.3
1115,2018,60.7,42.2,54.4,71.8
1116,2016,60.3,57.3,49.3,77.9
1116,2017,64.4,65.5,52.3,79.4
1116,2018,65.9,75.6,54.0,72.2
1116,2019,70.9,80.9,62.7,71.8
1116,2020,69.4,77.7,57.5,76.8
1116,2021,71.5,71.5,66.3,78.3
1116,2022,65.2,74.1,54.3,70.7
1116,2023,71.2,77.3,66.4,71.6
1116,2024,68.6,66.2,73.0,65.1
1116,2025,66.8,67.2,66.2,67.3
1117,2016,57.8,58.7,46.1,72.5
1117,2017,55.4,60.9,34.9,77.1
1117,2018,53.7,59.0,35.0,73.4
1117,2019,56.5,63.3,36.6,76.1
1117,2020,58.6,59.1,46.5,74.2
1117,2021,50.1,57.2,33.1,65.7
1117,2022,55.7,62.4,36.1,75.2
1117,2023,56.8,61.2,32.6,84.5
1117,2024,55.0,53.9,33.3,85.2
1117,2025,58.3,58.9,35.2,88.6
1118,2016,56.9,66.7,56.5,37.8
1118,2017,57.7,68.3,57.7,36.5
1118,2018,56.7,60.4,69.1,36.8
1118,2019,53.9,59.8,65.9,30.2
1118,2020,61.7,64.5,74.9,42.9
1118,2021,51.4,58.4,59.6,29.0
1118,2022,62.6,75.9,58.0,40.8
1118,2023,66.0,82.7,54.1,44.6
1119,2016,67.0,61.7,90.5,45.0
1119,2017,70.0,62.2,96.6,49.6
1119,2018,72.2,63.8,93.0,61.8
1119,2019,68.5,61.5,88.0,56.8
1119,2020,71.5,61.9,96.5,57.8
1119,2021,70.5,68.4,86.4,52.0
1119,2022,71.1,72.8,78.5,55.7
1120,2016,65.3,56.3,67.8,69.2
1120,2017,61.8,50.2,69.2,60.3
1120,2018,59.1,48.8,69.4,52.3
1120,2019,54.9,52.9,59.0,50.4
1120,2020,59.1,65.2,51.9,64.8
1120,2021,60.1,70.9,50.0,66.1
1120,2022,64.9,77.8,55.5,68.4
1120,2023,65.0,88.4,55.6,59.7
1120,2024,59.0,75.2,48.0,62.0
1120,2025,60.8,77.0,55.7,55.0
1121,2016,48.0,55.7,48.1,38.6
1121,2017,47.5,58.0,44.6,40.2
1121,2018,36.4,58.1,25.6,29.6
1121,2019,31.8,55.2,22.1,21.1
1121,2020,35.1,51.8,27.2,29.4
1121,2021,34.6,44.7,29.4,31.8
1121,2022,34.6,44.1,30.0,31.5
1121,2023,36.1,43.1,33.0,33.2
1121,2024,42.0,50.9,35.2,43.6
1121,2025,44.9,50.7,39.4,47.7
1122,2016,29.6,49.3,11.6,40.1
1122,2017,28.1,56.3,7.4,35.5
1122,2018,27.3,52.3,9.0,33.9
1122,2019,26.3,43.1,11.8,34.0
1122,2020,27.8,46.8,9.6,39.4
1122,2021,26.2,58.5,0.0,38.7
1122,2022,24.6,46.4,5.1,35.6
1122,2023,20.0,47.2,0.0,27.3
1122,2024,21.4,46.0,4.5,26.3
1122,2025,34.5,62.5,16.0,39.0
1123,2016,55.1,64.9,50.1,52.4
1123,2017,51.7,43.6,54.3,56.7
1123,2018,50.9,52.3,52.0,47.1
1123,2019,54.6,59.3,56.0,46.3
1123,2020,56.2,52.0,62.5,49.7
1123,2021,65.2,63.6,68.0,62.1
1123,2022,60.0,70.3,56.8,53.3
1123,2023,58.9,60.8,63.6,48.2
1123,2024,50.8,61.5,56.5,27.7
1123,2025,57.4,63.0,62.9,40.9
1124,2016,50.9,54.1,57.4,37.5
1124,2017,51.3,51.3,60.0,41.0
1124,2018,55.9,55.7,62.7,48.2
1124,2019,57.8,53.1,71.3,49.9
1124,2020,52.3,45.7,63.5,50.6
1124,2021,52.3,46.9,58.6,54.4
1124,2022,46.1,36.0,63.4,43.5
1124,2023,50.3,45.0,68.4,38.2
1124,2024,51.1,53.6,59.8,36.2
1124,2025,55.7,55.6,66.0,43.7
1125,2016,39.1,53.4,28.2,41.7
1125,2017,37.8,57.4,22.0,42.9
1125,2018,38.9,64.3,23.5,36.1
1125,2019,38.8,61.9,20.0,44.9
1125,2020,37.2,69.1,10.3,47.5
1125,2021,32.0,60.4,10.4,36.7
1125,2022,25.3,44.0,10.7,29.2
1125,2023,28.8,56.4,7.8,33.3
1125,2024,31.9,54.5,13.9,37.3
1125,2025,33.8,53.1,17.6,39.6
1126,2017,65.7,76.5,57.7,65.7
1126,2018,70.0,76.3,64.1,71.6
1126,2019,67.3,70.1,66.0,66.1
1126,2020,71.9,83.4,64.4,70.5
1126,2021,68.6,78.2,64.5,64.6
1126,2022,72.6,80.5,71.6,66.2
1126,2023,70.8,77.4,74.4,59.4
1126,2024,71.1,78.4,71.5,63.2
1126,2025,69.8,77.9,66.1,66.8
1127,2017,57.8,58.3,58.6,55.3
1127,2018,54.9,57.7,54.0,49.4
1127,2019,53.8,59.2,51.3,43.9
1127,2020,57.9,66.0,47.5,53.4
1127,2021,56.9,58.8,54.1,56.2
1127,2022,59.2,62.8,53.8,58.2
1127,2023,61.0,65.5,60.6,50.5
1127,2024,59.2,58.1,64.0,54.9
1127,2025,59.4,63.8,55.5,54.0
1128,2017,54.3,35.4,65.0,75.5
1128,2018,53.6,31.4,64.6,80.3
1128,2019,53.1,29.3,63.5,83.6
1128,2020,53.4,31.4,62.0,82.5
1128,2021,56.9,32.9,80.7,71.6
1128,2022,54.2,34.5,65.4,76.3
1128,2023,53.5,35.1,66.3,71.3
1128,2024,54.0,35.1,69.1,70.1
1128,2025,63.0,51.9,65.0,80.5
1129,2017,52.1,57.1,50.6,50.3
1129,2018,50.7,50.7,53.7,46.2
1129,2019,54.3,49.9,57.3,53.5
1129,2020,55.2,40.1,68.5,47.8
1130,2017,67.1,74.1,46.3,80.6
1130,2018,65.6,71.4,50.0,74.5
1130,2019,67.8,73.8,50.6,78.8
1130,2020,72.2,82.7,44.2,87.9
1130,2021,74.9,85.9,51.0,83.4
1130,2022,75.1,85.5,50.6,85.8
1130,2023,66.9,72.1,48.4,81.6
1130,2024,65.3,73.2,41.0,82.0
1130,2025,69.0,80.1,48.2,72.3
1131,2017,48.8,54.4,40.5,56.7
1131,2018,45.0,54.1,30.1,59.7
1131,2019,53.1,56.1,41.4,68.2
1131,2020,53.0,48.3,41.8,73.8
1131,2021,56.2,62.8,41.3,73.0
1131,2022,54.3,63.9,41.1,66.2
1131,2023,60.7,58.8,45.8,84.6
1131,2024,57.1,56.2,41.4,81.4
1131,2025,57.5,61.4,40.6,79.7
1132,2017,68.9,66.8,74.0,62.2
1132,2018,68.2,68.2,73.1,59.5
1132,2019,65.6,55.8,72.5,65.1
1132,2020,67.9,59.8,67.3,78.7
1132,2021,65.5,64.2,64.1,69.6
